transaction_id,user_id,amount,historical_avg_amount,historical_std_amount,transaction_type,timestamp,hour,device_id,is_new_device,beneficiary_id,is_new_beneficiary,velocity_1h,velocity_24h,account_age_days,location_distance_score,is_fraud
TXN_LEGIT_004728,USER_1239,5262.3,4871.07,723.1,PAYMENT,2026-06-26T22:54:05.557639,13,DEV_USER_1239_2,0,BEN_USER_1239_0,0,1,3,405,0.126,0
TXN_LEGIT_005494,USER_1188,4519.5,4348.48,223.27,TRANSFER,2026-09-13T19:19:05.557639,9,DEV_USER_1188_1,0,BEN_USER_1188_0,0,1,1,760,0.186,0
TXN_LEGIT_005755,USER_1047,4101.71,4038.06,693.8,PAYMENT,2026-07-06T06:04:05.557639,20,DEV_USER_1047_2,0,BEN_USER_1047_2,0,1,3,1212,0.032,0
TXN_LEGIT_007562,USER_1165,3325.26,2295.09,957.85,PAYMENT,2026-06-26T23:53:05.557639,14,DEV_USER_1165_1,0,BEN_USER_1165_0,0,1,2,257,0.134,0
TXN_LEGIT_003789,USER_1225,2742.2,4064.02,758.4,PAYMENT,2026-08-11T02:57:05.557639,17,DEV_USER_1225_2,0,BEN_USER_1225_0,0,1,2,1170,0.094,0
TXN_LEGIT_002220,USER_1033,456.66,1391.88,1002.2,TRANSFER,2026-07-31T02:46:05.557639,17,DEV_USER_1033_2,0,BEN_USER_1033_1,0,1,2,1461,0.066,0
TXN_LEGIT_005075,USER_1213,2955.92,2654.43,1087.7,DEBIT,2026-07-23T05:21:05.557639,19,DEV_USER_1213_2,0,BEN_USER_1213_0,0,1,2,1145,0.211,0
TXN_LEGIT_002331,USER_1120,12150.13,4749.93,1153.93,DEBIT,2026-08-29T22:42:05.557639,13,DEV_USER_1120_2,0,BEN_USER_1120_1,0,2,5,1194,0.619,0
TXN_LEGIT_005394,USER_1200,789.09,1233.12,1102.55,PAYMENT,2026-08-26T01:46:05.557639,16,DEV_USER_1200_2,0,BEN_USER_1200_1,0,1,2,160,0.122,0
TXN_LEGIT_007439,USER_1146,3628.35,4254.92,560.19,DEBIT,2026-08-05T00:42:05.557639,15,DEV_USER_1146_2,0,BEN_USER_1146_6,0,1,1,867,0.045,0
TXN_LEGIT_008067,USER_1202,2387.74,2144.21,1095.52,PAYMENT,2026-08-12T04:01:05.557639,18,DEV_USER_1202_2,0,BEN_USER_1202_2,0,1,1,66,0.168,0
TXN_LEGIT_007090,USER_1170,2809.46,2864.79,673.47,TRANSFER,2026-08-23T22:02:05.557639,12,DEV_USER_1170_1,0,BEN_USER_1170_2,0,1,2,1323,0.07,0
TXN_LEGIT_009336,USER_1144,417.96,2003.47,790.83,PAYMENT,2026-07-10T23:40:05.557639,14,DEV_USER_1144_2,0,BEN_USER_1144_5,0,1,3,1275,0.016,0
TXN_LEGIT_004088,USER_1175,2829.58,2913.17,1056.49,TRANSFER,2026-07-17T05:54:05.557639,20,DEV_USER_1175_1,0,BEN_USER_1175_3,0,1,3,1155,0.058,0
TXN_LEGIT_001967,USER_1012,2879.51,2715.49,985.18,DEBIT,2026-08-12T19:31:05.557639,10,DEV_USER_1012_2,0,BEN_USER_1012_4,0,1,3,1289,0.185,0
TXN_LEGIT_009363,USER_1212,998.19,1041.75,749.53,PAYMENT,2026-08-29T02:35:05.557639,17,DEV_USER_1212_1,0,BEN_USER_1212_3,0,1,2,1420,0.004,0
TXN_FRAUD_000146,USER_1112,29860.46,1913.85,443.99,TRANSFER,2026-06-23T08:38:05.557639,23,DEV_UNKNOWN_824,1,BEN_MULE_832,1,6,11,343,0.872,1
TXN_LEGIT_006757,USER_1094,2362.12,3024.53,441.85,TRANSFER,2026-07-27T03:19:05.557639,17,DEV_USER_1094_2,0,BEN_USER_1094_1,0,1,1,1410,0.019,0
TXN_LEGIT_009586,USER_1078,4541.01,3622.97,961.62,PAYMENT,2026-09-09T01:31:05.557639,16,DEV_USER_1078_2,0,BEN_USER_1078_0,0,1,2,947,0.042,0
TXN_LEGIT_004365,USER_1191,1870.64,3441.56,1077.47,PAYMENT,2026-07-20T06:49:05.557639,21,DEV_USER_1191_1,0,BEN_USER_1191_0,0,1,3,440,0.042,0
TXN_LEGIT_006999,USER_1104,1064.55,821.26,360.81,PAYMENT,2026-09-02T23:34:05.557639,14,DEV_USER_1104_2,0,BEN_USER_1104_1,0,1,1,75,0.117,0
TXN_LEGIT_000423,USER_1165,1628.93,2295.09,957.85,PAYMENT,2026-07-04T07:00:05.557639,21,DEV_USER_1165_2,0,BEN_USER_1165_2,0,1,3,748,0.122,0
TXN_LEGIT_000280,USER_1092,2165.99,1883.35,859.98,PAYMENT,2026-07-13T21:57:05.557639,12,DEV_USER_1092_1,0,BEN_USER_1092_1,0,1,1,1200,0.014,0
TXN_LEGIT_001904,USER_1233,1369.23,1999.99,1068.6,TRANSFER,2026-07-19T06:24:05.557639,20,DEV_USER_1233_2,0,BEN_USER_1233_1,0,1,1,134,0.119,0
TXN_LEGIT_000595,USER_1162,4651.79,4810.43,937.9,PAYMENT,2026-09-02T19:37:05.557639,10,DEV_USER_1162_1,0,BEN_USER_1162_2,0,1,2,557,0.074,0
TXN_LEGIT_008579,USER_1120,21103.62,4749.93,1153.93,DEBIT,2026-08-22T08:50:05.557639,23,DEV_USER_1120_2,0,BEN_USER_1120_0,0,2,4,453,0.433,0
TXN_LEGIT_003917,USER_1082,504.76,1179.22,1035.3,DEBIT,2026-09-03T02:07:05.557639,16,DEV_USER_1082_1,0,BEN_USER_1082_1,0,1,2,326,0.18,0
TXN_LEGIT_006142,USER_1067,4874.46,4760.22,523.2,DEBIT,2026-08-17T05:58:05.557639,20,DEV_USER_1067_1,0,BEN_USER_1067_2,0,1,1,1214,0.044,0
TXN_LEGIT_005661,USER_1039,2184.27,2305.56,315.87,PAYMENT,2026-09-11T07:00:05.557639,21,DEV_USER_1039_1,0,BEN_USER_1039_2,0,1,3,1461,0.052,0
TXN_LEGIT_005778,USER_1139,2685.05,3748.26,995.79,PAYMENT,2026-07-15T05:32:05.557639,20,DEV_USER_1139_2,0,BEN_USER_1139_1,0,1,3,670,0.089,0
TXN_LEGIT_003618,USER_1183,3584.75,4837.0,1105.35,TRANSFER,2026-08-21T19:16:05.557639,9,DEV_USER_1183_2,0,BEN_USER_1183_2,0,1,3,655,0.051,0
TXN_LEGIT_006845,USER_1216,3616.01,3396.52,301.12,DEBIT,2026-09-13T21:54:05.557639,12,DEV_USER_1216_2,0,BEN_USER_1216_0,0,1,3,1302,0.034,0
TXN_LEGIT_000839,USER_1195,5169.58,4960.12,612.62,PAYMENT,2026-08-20T01:12:05.557639,15,DEV_USER_1195_2,0,BEN_USER_1195_6,0,1,2,1052,0.043,0
TXN_LEGIT_004596,USER_1091,4055.15,4683.71,1077.34,DEBIT,2026-08-22T01:00:05.557639,15,DEV_USER_1091_1,0,BEN_USER_1091_7,0,1,2,433,0.109,0
TXN_LEGIT_007496,USER_1083,2358.45,2147.28,386.52,PAYMENT,2026-07-26T07:29:05.557639,21,DEV_USER_1083_1,0,BEN_USER_1083_0,0,1,2,140,0.139,0
TXN_LEGIT_000141,USER_1014,3260.29,3288.14,246.45,PAYMENT,2026-08-16T20:32:05.557639,11,DEV_USER_1014_1,0,BEN_USER_1014_1,0,1,2,815,0.081,0
TXN_LEGIT_002597,USER_1173,3448.39,3467.39,245.3,DEBIT,2026-07-04T03:07:05.557639,17,DEV_USER_1173_2,0,BEN_USER_1173_5,0,1,2,1381,0.09,0
TXN_LEGIT_006701,USER_1246,1906.12,1965.0,388.12,DEBIT,2026-09-11T07:17:05.557639,21,DEV_USER_1246_2,0,BEN_USER_1246_7,0,1,2,936,0.043,0
TXN_LEGIT_007756,USER_1102,3154.95,3347.0,209.2,PAYMENT,2026-08-12T06:12:05.557639,20,DEV_USER_1102_2,0,BEN_USER_1102_1,0,1,3,881,0.002,0
TXN_LEGIT_001377,USER_1139,4049.07,3748.26,995.79,PAYMENT,2026-09-11T07:03:05.557639,21,DEV_USER_1139_2,0,BEN_USER_1139_1,0,1,3,449,0.003,0
TXN_LEGIT_003674,USER_1041,2705.86,2189.77,263.56,PAYMENT,2026-07-28T19:21:05.557639,9,DEV_USER_1041_2,0,BEN_USER_1041_5,0,1,3,906,0.103,0
TXN_LEGIT_008770,USER_1031,19091.38,4280.7,556.75,PAYMENT,2026-08-14T11:08:05.557639,1,DEV_USER_1031_1,0,BEN_USER_1031_0,0,1,2,595,0.311,0
TXN_FRAUD_000245,USER_1205,21327.09,2141.12,1150.06,CASH_OUT,2026-08-13T11:03:05.557639,1,DEV_UNKNOWN_532,1,BEN_MULE_599,1,8,9,357,0.679,1
TXN_LEGIT_006362,USER_1028,1117.22,1171.67,395.98,TRANSFER,2026-07-13T03:01:05.557639,17,DEV_USER_1028_2,0,BEN_USER_1028_2,0,1,2,1245,0.067,0
TXN_LEGIT_004741,USER_1047,10723.2,4038.06,693.8,PAYMENT,2026-09-12T10:19:05.557639,0,DEV_NEW_40,1,BEN_NEW_2,1,1,2,1055,0.319,0
TXN_LEGIT_003808,USER_1160,3806.52,3106.75,914.6,PAYMENT,2026-07-20T03:45:05.557639,18,DEV_USER_1160_2,0,BEN_USER_1160_0,0,1,3,528,0.114,0
TXN_LEGIT_001138,USER_1182,6274.68,4754.15,586.1,PAYMENT,2026-06-22T20:55:05.557639,11,DEV_USER_1182_1,0,BEN_USER_1182_3,0,1,3,190,0.058,0
TXN_LEGIT_002257,USER_1108,953.47,2166.68,946.49,TRANSFER,2026-08-30T04:11:05.557639,18,DEV_USER_1108_2,0,BEN_USER_1108_0,0,1,2,422,0.016,0
TXN_LEGIT_007865,USER_1014,3263.85,3288.14,246.45,TRANSFER,2026-06-24T00:58:05.557639,15,DEV_USER_1014_2,0,BEN_USER_1014_0,0,1,1,685,0.0,0
TXN_LEGIT_001787,USER_1048,3507.69,2995.48,627.54,PAYMENT,2026-07-11T07:01:05.557639,21,DEV_USER_1048_2,0,BEN_USER_1048_3,0,1,2,783,0.275,0
TXN_LEGIT_003938,USER_1166,854.96,860.45,316.07,PAYMENT,2026-09-10T01:24:05.557639,15,DEV_USER_1166_1,0,BEN_USER_1166_3,0,1,3,1281,0.013,0
TXN_LEGIT_009316,USER_1228,794.93,847.69,668.66,DEBIT,2026-08-14T18:21:05.557639,8,DEV_USER_1228_1,0,BEN_USER_1228_0,0,1,2,1283,0.053,0
TXN_LEGIT_004646,USER_1183,4816.92,4837.0,1105.35,PAYMENT,2026-08-18T04:29:05.557639,18,DEV_USER_1183_2,0,BEN_USER_1183_1,0,1,2,205,0.22,0
TXN_LEGIT_000459,USER_1169,2312.71,2791.53,297.83,PAYMENT,2026-09-15T06:11:05.557639,20,DEV_USER_1169_2,0,BEN_USER_1169_5,0,1,3,364,0.225,0
TXN_LEGIT_006115,USER_1165,1921.5,2295.09,957.85,PAYMENT,2026-07-13T01:49:05.557639,16,DEV_USER_1165_2,0,BEN_USER_1165_6,0,1,3,1183,0.048,0
TXN_LEGIT_009542,USER_1061,2481.21,2135.61,310.05,TRANSFER,2026-09-15T05:01:05.557639,19,DEV_USER_1061_2,0,BEN_USER_1061_2,0,1,2,1012,0.084,0
TXN_LEGIT_000948,USER_1179,4328.42,4748.97,775.47,DEBIT,2026-06-22T03:22:05.557639,17,DEV_USER_1179_2,0,BEN_USER_1179_5,0,1,2,1140,0.059,0
TXN_LEGIT_003700,USER_1001,10309.83,3874.37,798.66,TRANSFER,2026-09-15T09:35:05.557639,0,DEV_NEW_3,1,BEN_NEW_32,1,2,4,103,0.408,0
TXN_LEGIT_001336,USER_1105,3872.79,3104.68,891.9,PAYMENT,2026-06-23T19:45:05.557639,10,DEV_USER_1105_1,0,BEN_USER_1105_2,0,1,2,796,0.012,0
TXN_LEGIT_006370,USER_1123,1829.78,2598.37,1166.65,TRANSFER,2026-08-21T22:44:05.557639,13,DEV_USER_1123_2,0,BEN_USER_1123_2,0,1,2,1472,0.073,0
TXN_LEGIT_004628,USER_1171,1670.45,1527.45,633.85,PAYMENT,2026-08-02T23:19:05.557639,13,DEV_USER_1171_1,0,BEN_USER_1171_7,0,1,1,301,0.048,0
TXN_LEGIT_006286,USER_1132,3887.33,4484.97,940.77,PAYMENT,2026-08-05T21:18:05.557639,11,DEV_USER_1132_1,0,BEN_USER_1132_0,0,1,2,340,0.088,0
TXN_LEGIT_005925,USER_1209,3519.51,3624.58,952.37,TRANSFER,2026-06-20T19:31:05.557639,10,DEV_USER_1209_1,0,BEN_USER_1209_7,0,1,1,864,0.024,0
TXN_LEGIT_005934,USER_1223,2823.53,4941.2,953.38,PAYMENT,2026-08-06T20:38:05.557639,11,DEV_USER_1223_2,0,BEN_USER_1223_3,0,1,1,743,0.043,0
TXN_LEGIT_006040,USER_1071,2741.29,2888.44,500.88,TRANSFER,2026-08-08T04:43:05.557639,19,DEV_USER_1071_1,0,BEN_USER_1071_2,0,1,3,810,0.125,0
TXN_LEGIT_000441,USER_1227,1469.09,1267.03,692.63,TRANSFER,2026-08-04T19:18:05.557639,9,DEV_USER_1227_1,0,BEN_USER_1227_1,0,1,2,397,0.002,0
TXN_LEGIT_006659,USER_1113,6082.98,4886.64,593.1,TRANSFER,2026-07-16T19:53:05.557639,10,DEV_USER_1113_2,0,BEN_USER_1113_1,0,1,3,902,0.063,0
TXN_LEGIT_001602,USER_1115,3775.71,4138.21,702.64,PAYMENT,2026-08-11T04:33:05.557639,19,DEV_USER_1115_2,0,BEN_USER_1115_3,0,1,1,784,0.103,0
TXN_LEGIT_002238,USER_1009,8007.59,2614.17,491.23,DEBIT,2026-09-17T10:24:05.557639,0,DEV_USER_1009_1,0,BEN_USER_1009_2,0,1,6,1235,0.58,0
TXN_LEGIT_000639,USER_1078,2980.82,3622.97,961.62,DEBIT,2026-08-04T04:13:05.557639,18,DEV_USER_1078_2,0,BEN_USER_1078_2,0,1,1,787,0.066,0
TXN_FRAUD_000170,USER_1211,1539.07,1183.07,694.42,TRANSFER,2026-09-17T02:25:05.557639,16,DEV_UNKNOWN_449,1,BEN_MULE_688,1,3,5,343,0.902,1
TXN_LEGIT_003830,USER_1225,4226.75,4064.02,758.4,TRANSFER,2026-06-24T02:55:05.557639,17,DEV_USER_1225_2,0,BEN_USER_1225_0,0,1,2,819,0.023,0
TXN_LEGIT_009395,USER_1200,1073.1,1233.12,1102.55,PAYMENT,2026-08-30T21:57:05.557639,12,DEV_USER_1200_2,0,BEN_USER_1200_1,0,1,1,1449,0.036,0
TXN_LEGIT_006144,USER_1005,2801.5,886.45,1169.91,TRANSFER,2026-08-22T21:51:05.557639,12,DEV_USER_1005_1,0,BEN_USER_1005_2,0,1,1,275,0.073,0
TXN_LEGIT_007985,USER_1177,2045.63,1096.39,842.42,DEBIT,2026-08-20T21:11:05.557639,11,DEV_USER_1177_1,0,BEN_USER_1177_0,0,1,1,1120,0.061,0
TXN_LEGIT_009052,USER_1060,5803.93,4191.25,1096.09,DEBIT,2026-09-12T18:07:05.557639,8,DEV_USER_1060_2,0,BEN_USER_1060_3,0,1,1,303,0.023,0
TXN_LEGIT_006344,USER_1012,3251.54,2715.49,985.18,DEBIT,2026-09-11T17:53:05.557639,8,DEV_USER_1012_2,0,BEN_USER_1012_5,0,1,3,661,0.02,0
TXN_LEGIT_002501,USER_1057,13532.75,3460.3,1071.46,DEBIT,2026-09-01T11:12:05.557639,1,DEV_USER_1057_2,0,BEN_NEW_47,1,2,3,264,0.307,0
TXN_LEGIT_001958,USER_1244,4117.82,4791.73,1090.26,TRANSFER,2026-07-09T00:32:05.557639,15,DEV_USER_1244_1,0,BEN_USER_1244_3,0,1,2,551,0.162,0
TXN_LEGIT_001070,USER_1017,3766.74,4855.65,1008.4,TRANSFER,2026-08-22T23:36:05.557639,14,DEV_USER_1017_2,0,BEN_USER_1017_2,0,1,3,575,0.025,0
TXN_LEGIT_000155,USER_1136,4081.73,4441.7,1113.24,PAYMENT,2026-09-14T23:06:05.557639,13,DEV_USER_1136_2,0,BEN_USER_1136_1,0,1,2,1005,0.089,0
TXN_LEGIT_002295,USER_1223,4566.19,4941.2,953.38,TRANSFER,2026-07-25T00:58:05.557639,15,DEV_USER_1223_2,0,BEN_USER_1223_3,0,1,1,896,0.147,0
TXN_FRAUD_000151,USER_1204,75761.19,4602.6,291.29,CASH_OUT,2026-08-27T15:03:05.557639,5,DEV_UNKNOWN_212,1,BEN_MULE_879,1,5,9,328,0.566,1
TXN_LEGIT_004578,USER_1144,1800.89,2003.47,790.83,PAYMENT,2026-08-14T00:48:05.557639,15,DEV_USER_1144_1,0,BEN_USER_1144_0,0,1,2,159,0.126,0
TXN_LEGIT_001089,USER_1125,2057.49,2036.69,585.1,TRANSFER,2026-07-05T22:54:05.557639,13,DEV_USER_1125_1,0,BEN_USER_1125_3,0,1,1,457,0.029,0
TXN_LEGIT_006049,USER_1130,1857.13,3383.03,1190.05,TRANSFER,2026-08-30T23:46:05.557639,14,DEV_USER_1130_1,0,BEN_USER_1130_4,0,1,1,1314,0.066,0
TXN_LEGIT_006415,USER_1063,2329.84,4235.66,1060.73,DEBIT,2026-07-08T22:51:05.557639,13,DEV_USER_1063_2,0,BEN_USER_1063_9,0,1,1,524,0.192,0
TXN_LEGIT_002940,USER_1025,3828.93,4872.26,975.13,DEBIT,2026-08-20T19:39:05.557639,10,DEV_USER_1025_2,0,BEN_USER_1025_4,0,1,2,73,0.015,0
TXN_LEGIT_000723,USER_1206,5484.56,4792.55,773.44,PAYMENT,2026-08-26T18:25:05.557639,8,DEV_USER_1206_1,0,BEN_USER_1206_7,0,1,1,762,0.194,0
TXN_LEGIT_004384,USER_1074,1003.57,1016.21,478.65,PAYMENT,2026-08-17T20:15:05.557639,10,DEV_USER_1074_2,0,BEN_USER_1074_3,0,1,2,815,0.057,0
TXN_LEGIT_000930,USER_1228,1613.14,847.69,668.66,DEBIT,2026-09-08T05:11:05.557639,19,DEV_USER_1228_2,0,BEN_USER_1228_0,0,1,2,978,0.186,0
TXN_LEGIT_002909,USER_1226,1016.84,2581.73,1106.35,TRANSFER,2026-08-11T03:55:05.557639,18,DEV_USER_1226_1,0,BEN_USER_1226_2,0,1,2,91,0.111,0
TXN_LEGIT_007845,USER_1072,1973.27,1996.33,236.89,DEBIT,2026-06-29T19:58:05.557639,10,DEV_USER_1072_1,0,BEN_USER_1072_1,0,1,1,929,0.025,0
TXN_LEGIT_006763,USER_1131,1601.56,1388.35,718.33,PAYMENT,2026-08-24T22:37:05.557639,13,DEV_USER_1131_2,0,BEN_USER_1131_1,0,1,2,490,0.039,0
TXN_LEGIT_008388,USER_1049,1051.76,906.76,307.89,TRANSFER,2026-08-19T02:25:05.557639,16,DEV_USER_1049_1,0,BEN_USER_1049_0,0,1,1,1411,0.08,0
TXN_LEGIT_006416,USER_1124,3892.65,4847.2,1053.01,PAYMENT,2026-07-12T22:02:05.557639,12,DEV_USER_1124_1,0,BEN_USER_1124_1,0,1,2,258,0.172,0
TXN_LEGIT_000895,USER_1240,3429.92,3443.47,895.75,PAYMENT,2026-08-23T20:09:05.557639,10,DEV_USER_1240_1,0,BEN_USER_1240_0,0,1,2,679,0.323,0
TXN_LEGIT_003247,USER_1066,988.42,1303.43,537.62,PAYMENT,2026-07-17T00:38:05.557639,15,DEV_USER_1066_2,0,BEN_USER_1066_3,0,1,3,1156,0.019,0
TXN_LEGIT_002326,USER_1202,668.77,2144.21,1095.52,PAYMENT,2026-06-23T00:59:05.557639,15,DEV_USER_1202_1,0,BEN_USER_1202_1,0,1,3,433,0.002,0
TXN_LEGIT_007096,USER_1076,1779.32,1408.56,689.45,TRANSFER,2026-08-14T03:26:05.557639,17,DEV_USER_1076_2,0,BEN_USER_1076_5,0,1,3,1231,0.02,0
TXN_LEGIT_009505,USER_1055,1873.04,2016.96,361.22,PAYMENT,2026-06-27T22:03:05.557639,12,DEV_USER_1055_1,0,BEN_USER_1055_5,0,1,1,1437,0.048,0
TXN_LEGIT_007581,USER_1032,2762.75,1979.92,742.7,DEBIT,2026-07-26T22:46:05.557639,13,DEV_USER_1032_2,0,BEN_USER_1032_3,0,1,3,778,0.067,0
TXN_FRAUD_000092,USER_1152,61826.29,3849.58,1175.85,CASH_OUT,2026-09-04T13:07:05.557639,3,DEV_UNKNOWN_779,1,BEN_MULE_437,1,5,19,99,0.943,1
TXN_LEGIT_005038,USER_1052,3174.37,4611.78,449.29,PAYMENT,2026-08-11T04:01:05.557639,18,DEV_USER_1052_2,0,BEN_USER_1052_5,0,1,3,1069,0.038,0
TXN_LEGIT_006450,USER_1057,2038.72,3460.3,1071.46,PAYMENT,2026-07-23T21:50:05.557639,12,DEV_USER_1057_2,0,BEN_USER_1057_4,0,1,1,1303,0.026,0
TXN_LEGIT_004136,USER_1086,3155.42,2950.79,426.5,TRANSFER,2026-07-19T19:21:05.557639,9,DEV_USER_1086_1,0,BEN_USER_1086_1,0,1,1,1025,0.017,0
TXN_LEGIT_009248,USER_1089,4472.9,4734.27,337.52,DEBIT,2026-09-10T04:10:05.557639,18,DEV_USER_1089_2,0,BEN_USER_1089_1,0,1,3,1136,0.052,0
TXN_LEGIT_001715,USER_1080,3438.4,2344.69,832.31,DEBIT,2026-08-08T22:42:05.557639,13,DEV_USER_1080_1,0,BEN_USER_1080_0,0,1,2,1161,0.105,0
TXN_LEGIT_001698,USER_1084,50.0,971.26,790.89,PAYMENT,2026-09-15T20:54:05.557639,11,DEV_USER_1084_2,0,BEN_USER_1084_4,0,1,3,840,0.002,0
TXN_FRAUD_000040,USER_1242,58723.52,3254.12,1101.16,TRANSFER,2026-08-07T14:29:05.557639,4,DEV_UNKNOWN_362,1,BEN_MULE_153,1,5,20,259,0.767,1
TXN_LEGIT_009549,USER_1002,5017.49,1455.28,355.99,PAYMENT,2026-08-28T16:30:05.557639,7,DEV_USER_1002_2,0,BEN_USER_1002_2,0,1,6,784,0.694,0
TXN_FRAUD_000321,USER_1249,22968.53,4892.46,1186.21,TRANSFER,2026-07-13T11:04:05.557639,1,DEV_UNKNOWN_637,1,BEN_MULE_865,1,8,16,305,0.559,1
TXN_LEGIT_008224,USER_1008,1387.2,2077.82,724.76,PAYMENT,2026-08-06T03:08:05.557639,17,DEV_USER_1008_2,0,BEN_USER_1008_2,0,1,1,1223,0.095,0
TXN_LEGIT_003831,USER_1192,3400.5,3887.3,1003.48,PAYMENT,2026-09-04T06:04:05.557639,20,DEV_USER_1192_2,0,BEN_USER_1192_6,0,1,1,91,0.012,0
TXN_LEGIT_006299,USER_1103,2740.8,1226.18,863.5,PAYMENT,2026-07-30T02:28:05.557639,16,DEV_USER_1103_2,0,BEN_USER_1103_1,0,1,3,1252,0.096,0
TXN_LEGIT_003348,USER_1231,3123.47,3933.39,783.37,PAYMENT,2026-09-18T07:21:05.557639,21,DEV_USER_1231_2,0,BEN_USER_1231_0,0,1,2,804,0.017,0
TXN_LEGIT_009518,USER_1138,5171.0,4152.84,849.96,PAYMENT,2026-09-13T23:51:05.557639,14,DEV_USER_1138_2,0,BEN_USER_1138_3,0,1,3,642,0.081,0
TXN_LEGIT_000985,USER_1156,213.05,906.47,1162.65,PAYMENT,2026-09-09T22:46:05.557639,13,DEV_USER_1156_2,0,BEN_USER_1156_2,0,1,2,619,0.034,0
TXN_LEGIT_001821,USER_1209,2389.34,3624.58,952.37,DEBIT,2026-09-09T04:44:05.557639,19,DEV_USER_1209_2,0,BEN_USER_1209_0,0,1,3,504,0.418,0
TXN_LEGIT_004571,USER_1248,3157.83,3251.36,277.73,PAYMENT,2026-09-07T21:53:05.557639,12,DEV_USER_1248_1,0,BEN_USER_1248_5,0,1,3,1153,0.041,0
TXN_LEGIT_000587,USER_1005,1436.91,886.45,1169.91,PAYMENT,2026-07-07T07:15:05.557639,21,DEV_USER_1005_1,0,BEN_USER_1005_2,0,1,2,76,0.155,0
TXN_FRAUD_000107,USER_1019,29657.56,3673.78,640.15,CASH_OUT,2026-09-04T12:44:05.557639,3,DEV_UNKNOWN_963,1,BEN_MULE_196,1,9,10,304,0.686,1
TXN_LEGIT_005077,USER_1070,5368.66,4842.28,451.78,PAYMENT,2026-09-18T03:21:05.557639,17,DEV_USER_1070_1,0,BEN_USER_1070_1,0,1,1,746,0.014,0
TXN_LEGIT_007782,USER_1109,3551.0,3528.46,1049.22,PAYMENT,2026-07-05T00:16:05.557639,14,DEV_USER_1109_1,0,BEN_USER_1109_7,0,1,1,118,0.308,0
TXN_LEGIT_008323,USER_1239,4374.28,4871.07,723.1,TRANSFER,2026-08-05T23:39:05.557639,14,DEV_USER_1239_2,0,BEN_USER_1239_5,0,1,2,826,0.099,0
TXN_LEGIT_009522,USER_1089,4823.72,4734.27,337.52,PAYMENT,2026-07-22T05:37:05.557639,20,DEV_USER_1089_1,0,BEN_USER_1089_0,0,1,1,1482,0.019,0
TXN_FRAUD_000317,USER_1155,4225.41,2643.68,278.46,CASH_OUT,2026-08-09T06:26:05.557639,20,DEV_UNKNOWN_346,1,BEN_MULE_732,1,4,4,347,0.771,1
TXN_LEGIT_005483,USER_1137,3868.96,2947.64,701.52,DEBIT,2026-08-27T20:34:05.557639,11,DEV_USER_1137_1,0,BEN_USER_1137_0,0,1,2,510,0.099,0
TXN_LEGIT_007746,USER_1242,1202.76,3254.12,1101.16,PAYMENT,2026-07-22T02:49:05.557639,17,DEV_USER_1242_2,0,BEN_USER_1242_0,0,1,3,401,0.034,0
TXN_LEGIT_009280,USER_1233,2366.01,1999.99,1068.6,TRANSFER,2026-08-12T06:01:05.557639,20,DEV_USER_1233_2,0,BEN_USER_1233_3,0,1,1,493,0.183,0
TXN_LEGIT_005514,USER_1113,5169.31,4886.64,593.1,TRANSFER,2026-06-22T00:53:05.557639,15,DEV_USER_1113_2,0,BEN_USER_1113_1,0,1,1,1158,0.007,0
TXN_LEGIT_009527,USER_1053,2684.3,2523.61,955.55,PAYMENT,2026-08-14T00:23:05.557639,14,DEV_USER_1053_2,0,BEN_USER_1053_7,0,1,2,655,0.215,0
TXN_LEGIT_008871,USER_1076,3134.41,1408.56,689.45,PAYMENT,2026-09-01T01:49:05.557639,16,DEV_USER_1076_1,0,BEN_USER_1076_0,0,1,1,308,0.028,0
TXN_LEGIT_005553,USER_1063,7239.17,4235.66,1060.73,TRANSFER,2026-07-10T17:58:05.557639,8,DEV_USER_1063_1,0,BEN_USER_1063_7,0,1,3,139,0.276,0
TXN_LEGIT_003557,USER_1202,1835.19,2144.21,1095.52,DEBIT,2026-08-12T22:20:05.557639,12,DEV_USER_1202_1,0,BEN_USER_1202_2,0,1,1,675,0.185,0
TXN_LEGIT_001395,USER_1052,4316.53,4611.78,449.29,DEBIT,2026-07-28T17:53:05.557639,8,DEV_USER_1052_2,0,BEN_USER_1052_3,0,1,2,1398,0.005,0
TXN_LEGIT_000264,USER_1035,3799.86,4043.43,398.72,TRANSFER,2026-07-10T02:30:05.557639,17,DEV_USER_1035_1,0,BEN_USER_1035_0,0,1,3,1095,0.007,0
TXN_LEGIT_003547,USER_1229,739.96,1036.47,318.82,PAYMENT,2026-07-22T19:38:05.557639,10,DEV_USER_1229_1,0,BEN_USER_1229_2,0,1,3,888,0.116,0
TXN_LEGIT_006844,USER_1131,2226.06,1388.35,718.33,PAYMENT,2026-07-23T05:30:05.557639,20,DEV_USER_1131_1,0,BEN_USER_1131_2,0,1,3,932,0.129,0
TXN_LEGIT_007628,USER_1218,2051.25,1105.6,1021.86,PAYMENT,2026-08-21T18:55:05.557639,9,DEV_USER_1218_2,0,BEN_USER_1218_8,0,1,3,1161,0.22,0
TXN_LEGIT_006788,USER_1206,5400.93,4792.55,773.44,PAYMENT,2026-09-01T03:45:05.557639,18,DEV_USER_1206_2,0,BEN_USER_1206_6,0,1,3,713,0.017,0
